VCD info: dumpfile ALU_out.vcd opened for output.
at T=   0:A = xxxx, B = xxxx,S1 = x,S0 = x, Add_Sub = xxxxx, is A>B:x, is A=B:x, is A<B:x, AND = xxxx
at T= 368:A = 1011, B = 0111,S1 = 0,S0 = 0, Add_Sub = 10010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 370:A = 1011, B = 1000,S1 = 0,S0 = 0, Add_Sub = 10011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 372:A = 1011, B = 1001,S1 = 0,S0 = 0, Add_Sub = 10100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 374:A = 1011, B = 1010,S1 = 0,S0 = 0, Add_Sub = 10101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 376:A = 1011, B = 1011,S1 = 0,S0 = 0, Add_Sub = 10110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 378:A = 1011, B = 1100,S1 = 0,S0 = 0, Add_Sub = 10111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 380:A = 1011, B = 1101,S1 = 0,S0 = 0, Add_Sub = 11000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 382:A = 1011, B = 1110,S1 = 0,S0 = 0, Add_Sub = 11001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 384:A = 1011, B = 1111,S1 = 0,S0 = 0, Add_Sub = 11010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 386:A = 1100, B = 0000,S1 = 0,S0 = 0, Add_Sub = 01100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 388:A = 1100, B = 0001,S1 = 0,S0 = 0, Add_Sub = 01101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 390:A = 1100, B = 0010,S1 = 0,S0 = 0, Add_Sub = 01110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 392:A = 1100, B = 0011,S1 = 0,S0 = 0, Add_Sub = 01111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 394:A = 1100, B = 0100,S1 = 0,S0 = 0, Add_Sub = 10000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 396:A = 1100, B = 0101,S1 = 0,S0 = 0, Add_Sub = 10001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 398:A = 1100, B = 0110,S1 = 0,S0 = 0, Add_Sub = 10010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 400:A = 1100, B = 0111,S1 = 0,S0 = 0, Add_Sub = 10011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 402:A = 1100, B = 1000,S1 = 0,S0 = 0, Add_Sub = 10100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 404:A = 1100, B = 1001,S1 = 0,S0 = 0, Add_Sub = 10101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 406:A = 1100, B = 1010,S1 = 0,S0 = 0, Add_Sub = 10110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 408:A = 1100, B = 1011,S1 = 0,S0 = 0, Add_Sub = 10111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 410:A = 1100, B = 1100,S1 = 0,S0 = 0, Add_Sub = 11000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 412:A = 1100, B = 1101,S1 = 0,S0 = 0, Add_Sub = 11001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 414:A = 1100, B = 1110,S1 = 0,S0 = 0, Add_Sub = 11010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 416:A = 1100, B = 1111,S1 = 0,S0 = 0, Add_Sub = 11011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 418:A = 1101, B = 0000,S1 = 0,S0 = 0, Add_Sub = 01101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 420:A = 1101, B = 0001,S1 = 0,S0 = 0, Add_Sub = 01110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 422:A = 1101, B = 0010,S1 = 0,S0 = 0, Add_Sub = 01111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 424:A = 1101, B = 0011,S1 = 0,S0 = 0, Add_Sub = 10000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 426:A = 1101, B = 0100,S1 = 0,S0 = 0, Add_Sub = 10001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 428:A = 1101, B = 0101,S1 = 0,S0 = 0, Add_Sub = 10010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 430:A = 1101, B = 0110,S1 = 0,S0 = 0, Add_Sub = 10011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 432:A = 1101, B = 0111,S1 = 0,S0 = 0, Add_Sub = 10100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 434:A = 1101, B = 1000,S1 = 0,S0 = 0, Add_Sub = 10101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 436:A = 1101, B = 1001,S1 = 0,S0 = 0, Add_Sub = 10110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 438:A = 1101, B = 1010,S1 = 0,S0 = 0, Add_Sub = 10111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 440:A = 1101, B = 1011,S1 = 0,S0 = 0, Add_Sub = 11000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 442:A = 1101, B = 1100,S1 = 0,S0 = 0, Add_Sub = 11001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 444:A = 1101, B = 1101,S1 = 0,S0 = 0, Add_Sub = 11010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 446:A = 1101, B = 1110,S1 = 0,S0 = 0, Add_Sub = 11011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 448:A = 1101, B = 1111,S1 = 0,S0 = 0, Add_Sub = 11100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 450:A = 1110, B = 0000,S1 = 0,S0 = 0, Add_Sub = 01110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 452:A = 1110, B = 0001,S1 = 0,S0 = 0, Add_Sub = 01111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 454:A = 1110, B = 0010,S1 = 0,S0 = 0, Add_Sub = 10000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 456:A = 1110, B = 0011,S1 = 0,S0 = 0, Add_Sub = 10001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 458:A = 1110, B = 0100,S1 = 0,S0 = 0, Add_Sub = 10010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 460:A = 1110, B = 0101,S1 = 0,S0 = 0, Add_Sub = 10011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 462:A = 1110, B = 0110,S1 = 0,S0 = 0, Add_Sub = 10100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 464:A = 1110, B = 0111,S1 = 0,S0 = 0, Add_Sub = 10101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 466:A = 1110, B = 1000,S1 = 0,S0 = 0, Add_Sub = 10110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 468:A = 1110, B = 1001,S1 = 0,S0 = 0, Add_Sub = 10111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 470:A = 1110, B = 1010,S1 = 0,S0 = 0, Add_Sub = 11000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 472:A = 1110, B = 1011,S1 = 0,S0 = 0, Add_Sub = 11001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 474:A = 1110, B = 1100,S1 = 0,S0 = 0, Add_Sub = 11010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 476:A = 1110, B = 1101,S1 = 0,S0 = 0, Add_Sub = 11011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 478:A = 1110, B = 1110,S1 = 0,S0 = 0, Add_Sub = 11100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 480:A = 1110, B = 1111,S1 = 0,S0 = 0, Add_Sub = 11101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 482:A = 1111, B = 0000,S1 = 0,S0 = 0, Add_Sub = 01111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 484:A = 1111, B = 0001,S1 = 0,S0 = 0, Add_Sub = 10000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 486:A = 1111, B = 0010,S1 = 0,S0 = 0, Add_Sub = 10001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 488:A = 1111, B = 0011,S1 = 0,S0 = 0, Add_Sub = 10010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 490:A = 1111, B = 0100,S1 = 0,S0 = 0, Add_Sub = 10011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 492:A = 1111, B = 0101,S1 = 0,S0 = 0, Add_Sub = 10100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 494:A = 1111, B = 0110,S1 = 0,S0 = 0, Add_Sub = 10101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 496:A = 1111, B = 0111,S1 = 0,S0 = 0, Add_Sub = 10110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 498:A = 1111, B = 1000,S1 = 0,S0 = 0, Add_Sub = 10111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 500:A = 1111, B = 1001,S1 = 0,S0 = 0, Add_Sub = 11000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 502:A = 1111, B = 1010,S1 = 0,S0 = 0, Add_Sub = 11001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 504:A = 1111, B = 1011,S1 = 0,S0 = 0, Add_Sub = 11010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 506:A = 1111, B = 1100,S1 = 0,S0 = 0, Add_Sub = 11011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 508:A = 1111, B = 1101,S1 = 0,S0 = 0, Add_Sub = 11100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 510:A = 1111, B = 1110,S1 = 0,S0 = 0, Add_Sub = 11101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 512:A = 1111, B = 1111,S1 = 0,S0 = 0, Add_Sub = 11110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 514:A = 0000, B = 0000,S1 = 0,S0 = 1, Add_Sub = 10000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 516:A = 0000, B = 0001,S1 = 0,S0 = 1, Add_Sub = 01111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 518:A = 0000, B = 0010,S1 = 0,S0 = 1, Add_Sub = 01110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 520:A = 0000, B = 0011,S1 = 0,S0 = 1, Add_Sub = 01101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 522:A = 0000, B = 0100,S1 = 0,S0 = 1, Add_Sub = 01100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 524:A = 0000, B = 0101,S1 = 0,S0 = 1, Add_Sub = 01011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 526:A = 0000, B = 0110,S1 = 0,S0 = 1, Add_Sub = 01010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 528:A = 0000, B = 0111,S1 = 0,S0 = 1, Add_Sub = 01001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 530:A = 0000, B = 1000,S1 = 0,S0 = 1, Add_Sub = 01000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 532:A = 0000, B = 1001,S1 = 0,S0 = 1, Add_Sub = 00111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 534:A = 0000, B = 1010,S1 = 0,S0 = 1, Add_Sub = 00110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 536:A = 0000, B = 1011,S1 = 0,S0 = 1, Add_Sub = 00101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 538:A = 0000, B = 1100,S1 = 0,S0 = 1, Add_Sub = 00100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 540:A = 0000, B = 1101,S1 = 0,S0 = 1, Add_Sub = 00011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 542:A = 0000, B = 1110,S1 = 0,S0 = 1, Add_Sub = 00010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 544:A = 0000, B = 1111,S1 = 0,S0 = 1, Add_Sub = 00001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 546:A = 0001, B = 0000,S1 = 0,S0 = 1, Add_Sub = 10001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 548:A = 0001, B = 0001,S1 = 0,S0 = 1, Add_Sub = 10000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 550:A = 0001, B = 0010,S1 = 0,S0 = 1, Add_Sub = 01111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 552:A = 0001, B = 0011,S1 = 0,S0 = 1, Add_Sub = 01110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 554:A = 0001, B = 0100,S1 = 0,S0 = 1, Add_Sub = 01101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 556:A = 0001, B = 0101,S1 = 0,S0 = 1, Add_Sub = 01100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 558:A = 0001, B = 0110,S1 = 0,S0 = 1, Add_Sub = 01011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 560:A = 0001, B = 0111,S1 = 0,S0 = 1, Add_Sub = 01010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 562:A = 0001, B = 1000,S1 = 0,S0 = 1, Add_Sub = 01001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 564:A = 0001, B = 1001,S1 = 0,S0 = 1, Add_Sub = 01000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 566:A = 0001, B = 1010,S1 = 0,S0 = 1, Add_Sub = 00111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 568:A = 0001, B = 1011,S1 = 0,S0 = 1, Add_Sub = 00110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 570:A = 0001, B = 1100,S1 = 0,S0 = 1, Add_Sub = 00101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 572:A = 0001, B = 1101,S1 = 0,S0 = 1, Add_Sub = 00100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 574:A = 0001, B = 1110,S1 = 0,S0 = 1, Add_Sub = 00011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 576:A = 0001, B = 1111,S1 = 0,S0 = 1, Add_Sub = 00010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 578:A = 0010, B = 0000,S1 = 0,S0 = 1, Add_Sub = 10010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 580:A = 0010, B = 0001,S1 = 0,S0 = 1, Add_Sub = 10001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 582:A = 0010, B = 0010,S1 = 0,S0 = 1, Add_Sub = 10000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 584:A = 0010, B = 0011,S1 = 0,S0 = 1, Add_Sub = 01111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 586:A = 0010, B = 0100,S1 = 0,S0 = 1, Add_Sub = 01110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 588:A = 0010, B = 0101,S1 = 0,S0 = 1, Add_Sub = 01101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 590:A = 0010, B = 0110,S1 = 0,S0 = 1, Add_Sub = 01100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 592:A = 0010, B = 0111,S1 = 0,S0 = 1, Add_Sub = 01011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 594:A = 0010, B = 1000,S1 = 0,S0 = 1, Add_Sub = 01010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 596:A = 0010, B = 1001,S1 = 0,S0 = 1, Add_Sub = 01001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 598:A = 0010, B = 1010,S1 = 0,S0 = 1, Add_Sub = 01000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 600:A = 0010, B = 1011,S1 = 0,S0 = 1, Add_Sub = 00111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 602:A = 0010, B = 1100,S1 = 0,S0 = 1, Add_Sub = 00110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 604:A = 0010, B = 1101,S1 = 0,S0 = 1, Add_Sub = 00101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 606:A = 0010, B = 1110,S1 = 0,S0 = 1, Add_Sub = 00100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 608:A = 0010, B = 1111,S1 = 0,S0 = 1, Add_Sub = 00011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 610:A = 0011, B = 0000,S1 = 0,S0 = 1, Add_Sub = 10011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 612:A = 0011, B = 0001,S1 = 0,S0 = 1, Add_Sub = 10010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 614:A = 0011, B = 0010,S1 = 0,S0 = 1, Add_Sub = 10001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 616:A = 0011, B = 0011,S1 = 0,S0 = 1, Add_Sub = 10000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 618:A = 0011, B = 0100,S1 = 0,S0 = 1, Add_Sub = 01111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 620:A = 0011, B = 0101,S1 = 0,S0 = 1, Add_Sub = 01110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 622:A = 0011, B = 0110,S1 = 0,S0 = 1, Add_Sub = 01101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 624:A = 0011, B = 0111,S1 = 0,S0 = 1, Add_Sub = 01100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 626:A = 0011, B = 1000,S1 = 0,S0 = 1, Add_Sub = 01011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 628:A = 0011, B = 1001,S1 = 0,S0 = 1, Add_Sub = 01010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 630:A = 0011, B = 1010,S1 = 0,S0 = 1, Add_Sub = 01001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 632:A = 0011, B = 1011,S1 = 0,S0 = 1, Add_Sub = 01000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 634:A = 0011, B = 1100,S1 = 0,S0 = 1, Add_Sub = 00111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 636:A = 0011, B = 1101,S1 = 0,S0 = 1, Add_Sub = 00110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 638:A = 0011, B = 1110,S1 = 0,S0 = 1, Add_Sub = 00101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 640:A = 0011, B = 1111,S1 = 0,S0 = 1, Add_Sub = 00100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 642:A = 0100, B = 0000,S1 = 0,S0 = 1, Add_Sub = 10100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 644:A = 0100, B = 0001,S1 = 0,S0 = 1, Add_Sub = 10011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 646:A = 0100, B = 0010,S1 = 0,S0 = 1, Add_Sub = 10010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 648:A = 0100, B = 0011,S1 = 0,S0 = 1, Add_Sub = 10001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 650:A = 0100, B = 0100,S1 = 0,S0 = 1, Add_Sub = 10000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 652:A = 0100, B = 0101,S1 = 0,S0 = 1, Add_Sub = 01111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 654:A = 0100, B = 0110,S1 = 0,S0 = 1, Add_Sub = 01110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 656:A = 0100, B = 0111,S1 = 0,S0 = 1, Add_Sub = 01101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 658:A = 0100, B = 1000,S1 = 0,S0 = 1, Add_Sub = 01100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 660:A = 0100, B = 1001,S1 = 0,S0 = 1, Add_Sub = 01011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 662:A = 0100, B = 1010,S1 = 0,S0 = 1, Add_Sub = 01010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 664:A = 0100, B = 1011,S1 = 0,S0 = 1, Add_Sub = 01001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 666:A = 0100, B = 1100,S1 = 0,S0 = 1, Add_Sub = 01000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 668:A = 0100, B = 1101,S1 = 0,S0 = 1, Add_Sub = 00111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 670:A = 0100, B = 1110,S1 = 0,S0 = 1, Add_Sub = 00110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 672:A = 0100, B = 1111,S1 = 0,S0 = 1, Add_Sub = 00101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 674:A = 0101, B = 0000,S1 = 0,S0 = 1, Add_Sub = 10101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 676:A = 0101, B = 0001,S1 = 0,S0 = 1, Add_Sub = 10100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 678:A = 0101, B = 0010,S1 = 0,S0 = 1, Add_Sub = 10011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 680:A = 0101, B = 0011,S1 = 0,S0 = 1, Add_Sub = 10010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 682:A = 0101, B = 0100,S1 = 0,S0 = 1, Add_Sub = 10001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 684:A = 0101, B = 0101,S1 = 0,S0 = 1, Add_Sub = 10000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 686:A = 0101, B = 0110,S1 = 0,S0 = 1, Add_Sub = 01111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 688:A = 0101, B = 0111,S1 = 0,S0 = 1, Add_Sub = 01110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 690:A = 0101, B = 1000,S1 = 0,S0 = 1, Add_Sub = 01101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 692:A = 0101, B = 1001,S1 = 0,S0 = 1, Add_Sub = 01100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 694:A = 0101, B = 1010,S1 = 0,S0 = 1, Add_Sub = 01011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 696:A = 0101, B = 1011,S1 = 0,S0 = 1, Add_Sub = 01010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 698:A = 0101, B = 1100,S1 = 0,S0 = 1, Add_Sub = 01001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 700:A = 0101, B = 1101,S1 = 0,S0 = 1, Add_Sub = 01000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 702:A = 0101, B = 1110,S1 = 0,S0 = 1, Add_Sub = 00111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 704:A = 0101, B = 1111,S1 = 0,S0 = 1, Add_Sub = 00110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 706:A = 0110, B = 0000,S1 = 0,S0 = 1, Add_Sub = 10110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 708:A = 0110, B = 0001,S1 = 0,S0 = 1, Add_Sub = 10101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 710:A = 0110, B = 0010,S1 = 0,S0 = 1, Add_Sub = 10100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 712:A = 0110, B = 0011,S1 = 0,S0 = 1, Add_Sub = 10011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 714:A = 0110, B = 0100,S1 = 0,S0 = 1, Add_Sub = 10010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 716:A = 0110, B = 0101,S1 = 0,S0 = 1, Add_Sub = 10001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 718:A = 0110, B = 0110,S1 = 0,S0 = 1, Add_Sub = 10000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 720:A = 0110, B = 0111,S1 = 0,S0 = 1, Add_Sub = 01111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 722:A = 0110, B = 1000,S1 = 0,S0 = 1, Add_Sub = 01110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 724:A = 0110, B = 1001,S1 = 0,S0 = 1, Add_Sub = 01101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 726:A = 0110, B = 1010,S1 = 0,S0 = 1, Add_Sub = 01100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 728:A = 0110, B = 1011,S1 = 0,S0 = 1, Add_Sub = 01011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 730:A = 0110, B = 1100,S1 = 0,S0 = 1, Add_Sub = 01010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 732:A = 0110, B = 1101,S1 = 0,S0 = 1, Add_Sub = 01001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 734:A = 0110, B = 1110,S1 = 0,S0 = 1, Add_Sub = 01000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 736:A = 0110, B = 1111,S1 = 0,S0 = 1, Add_Sub = 00111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 738:A = 0111, B = 0000,S1 = 0,S0 = 1, Add_Sub = 10111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 740:A = 0111, B = 0001,S1 = 0,S0 = 1, Add_Sub = 10110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 742:A = 0111, B = 0010,S1 = 0,S0 = 1, Add_Sub = 10101, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 744:A = 0111, B = 0011,S1 = 0,S0 = 1, Add_Sub = 10100, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 746:A = 0111, B = 0100,S1 = 0,S0 = 1, Add_Sub = 10011, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 748:A = 0111, B = 0101,S1 = 0,S0 = 1, Add_Sub = 10010, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 750:A = 0111, B = 0110,S1 = 0,S0 = 1, Add_Sub = 10001, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 752:A = 0111, B = 0111,S1 = 0,S0 = 1, Add_Sub = 10000, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 754:A = 0111, B = 1000,S1 = 0,S0 = 1, Add_Sub = 01111, is A>B:0, is A=B:0, is A<B:0, AND = 0000
at T= 756:A = 0111, B = 1001,S1 = 0,S0 = 1, Add_Sub = 01110, is A>B:0, is A=B:0, is A<B:0, AND = 0000
